AUDC,SUN,arm,benchmark,budget,candidate_oracle_calls,capture_seconds,cohort,completion_tokens,decision_rows,difficulty,environment_calls,episode_wall_seconds,generation_calls,initialization_oracle_calls,initialization_wall_seconds,job_id,mSUN,policy_seed,pooling_forwards,prompt_tokens,registered_budget_unit,registered_state,rpc_attempts,status,surrogate_oracle_calls,task,task_progress,task_success,whole_job_wall_seconds,world,stratum,total_tokens,action_success_rate,agent_attempts,bootstrap_ticks,explicit_tick_returns,scenario_warmup_ticks,completion_sha256
,,ActionPool2,DW,30,,,DW_Proteomics,1152,30,Normal,30,516.8146706561092,60,,,dw-core120-v1-w4-p510-b30-ActionPool2,,510,120,233180,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,544.9763462539995,4,Proteomics/world4,234332,0.7333333333333333,30,1,30,,fec7bc6cdcaf296099ea0ff2de12d10e917a1dc97c7c3b709b3aa5248188b708
,,Common2,DW,10,,,DW_Proteomics,369,10,Normal,10,56.4920709785074,20,,,dw-common-public-b10-v1-w3-p501-b10-Common2,,501,0,80802,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,87.6397201968357,3,Proteomics/world3,81171,0.1,10,1,10,,dbe7442e93062cae5cacee153cd1dcd1e5b743f8ab93d4eacd1b9fe881d6bbe6
,,Public2,DW,10,,,DW_Proteomics,366,10,Normal,10,54.23864915128797,20,,,dw-common-public-b10-v1-w3-p501-b10-Public2,,501,0,73975,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,86.01941135618836,3,Proteomics/world3,74341,0.9,10,1,10,,bbdd9708725c98bf75160121390c1d368539b86634b3d1fac645b820a22bac3e
,,Common2,DW,10,,,DW_Proteomics,382,10,Normal,10,57.277526842430234,20,,,dw-common-public-b10-v1-w4-p501-b10-Common2,,501,0,81173,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,87.49730690848082,4,Proteomics/world4,81555,0.1,10,1,10,,9230092fbbbb737f50cd94819b28f4577610c6f767fb4b95d3c37d498d57e456
,,Public2,DW,10,,,DW_Proteomics,382,10,Normal,10,56.540086780674756,20,,,dw-common-public-b10-v1-w4-p501-b10-Public2,,501,0,81173,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,88.80930007621646,4,Proteomics/world4,81555,0.1,10,1,10,,e948e6edd88c45857f3b85f772fbdc44adb6cb5f85cd3ee860f2f70d7783f832
,,Common2,DW,10,,,DW_Proteomics,405,10,Normal,10,55.393095961771905,20,,,dw-common-public-b10-v1-w3-p502-b10-Common2,,502,0,77969,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,86.33545558620244,3,Proteomics/world3,78374,0.7,10,1,10,,8b024847579c1543bfcf5b8814f10362f2ef83b07a9ba14226ea9eb3130b6d60
,,Public2,DW,10,,,DW_Proteomics,405,10,Normal,10,55.311784099787474,20,,,dw-common-public-b10-v1-w3-p502-b10-Public2,,502,0,77969,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,86.49714747164398,3,Proteomics/world3,78374,0.7,10,1,10,,5a873b32e89579c53c31bfc69aa46a497a07a3db99c716df9ec948565ac20c02
,,Common2,DW,10,,,DW_Proteomics,370,10,Normal,10,53.67986729927361,20,,,dw-common-public-b10-v1-w4-p502-b10-Common2,,502,0,74319,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.92974242288619,4,Proteomics/world4,74689,0.5,10,1,10,,7d9f7cd0327caaee15072f6b52639718cbc139892e13869cf528d6b9b3a86733
,,Public2,DW,10,,,DW_Proteomics,385,10,Normal,10,54.90250003896654,20,,,dw-common-public-b10-v1-w4-p502-b10-Public2,,502,0,74282,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,85.34566376823932,4,Proteomics/world4,74667,0.8,10,1,10,,62505b1bdb4cf5ccc67bdc215e2df71c5c442971f5288546ad890f7c5c47eb10
,,Common2,DW,10,,,DW_Proteomics,385,10,Normal,10,55.67028617300093,20,,,dw-common-public-b10-v1-w3-p503-b10-Common2,,503,0,77666,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,85.36733440496027,3,Proteomics/world3,78051,0.5,10,1,10,,3dabaf3ed5efb2e5e742c1d1902f02201f351be9a803b3b9925cf71e4af76281
,,Public2,DW,10,,,DW_Proteomics,393,10,Normal,10,55.216553047299385,20,,,dw-common-public-b10-v1-w3-p503-b10-Public2,,503,0,74835,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,84.56699996534735,3,Proteomics/world3,75228,0.7,10,1,10,,d26656fb49d9b489e35a2254ca1dabeedc4491fcaf8bd9490ceeec13bae0df78
,,Common2,DW,10,,,DW_Proteomics,440,10,Normal,10,56.329219742678106,20,,,dw-common-public-b10-v1-w4-p503-b10-Common2,,503,0,74076,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,84.68641324527562,4,Proteomics/world4,74516,1.0,10,1,10,,5916133824cc076caa3808d8fa0ad5537745418e7a3f62f9fc98eb449e149b40
,,Public2,DW,10,,,DW_Proteomics,440,10,Normal,10,55.96164949424565,20,,,dw-common-public-b10-v1-w4-p503-b10-Public2,,503,0,74230,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,84.34948725346476,4,Proteomics/world4,74670,1.0,10,1,10,,69dc35e979de0dae89111c4e8fa4d1ff61c3b6e12b0d0f3d72a177e546477bee
,,Common2,DW,10,,,DW_Proteomics,396,10,Normal,10,54.745045168325305,20,,,dw-common-public-b10-v1-w3-p504-b10-Common2,,504,0,75465,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,82.74329697620124,3,Proteomics/world3,75861,0.7,10,1,10,,a5d4a1950a107ab1c415f2bbbf413da9a52b58ea68d146ade197937d9051da4b
,,Public2,DW,10,,,DW_Proteomics,406,10,Normal,10,53.88768421206623,20,,,dw-common-public-b10-v1-w3-p504-b10-Public2,,504,0,75713,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,84.12635566014796,3,Proteomics/world3,76119,0.6,10,1,10,,b48fc1efa8517e02adf73faed6116fc95d03b2d7fccbe5d63b57395dd079f69b
,,Common2,DW,10,,,DW_Proteomics,367,10,Normal,10,52.96676911506802,20,,,dw-common-public-b10-v1-w4-p504-b10-Common2,,504,0,76799,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,80.91749485768378,4,Proteomics/world4,77166,0.5,10,1,10,,52769295df3522d027d9872ded21267a9484307789c73e2edac0ef5a601e63ba
,,Public2,DW,10,,,DW_Proteomics,362,10,Normal,10,50.92636299133301,20,,,dw-common-public-b10-v1-w4-p504-b10-Public2,,504,0,75976,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,81.4146083407104,4,Proteomics/world4,76338,0.6,10,1,10,,18a20915742b3a3de700fdf9ac974a46b459fca21a3fbcd27ae59ad1dd25bad5
,,Common2,DW,10,,,DW_Proteomics,404,10,Normal,10,55.089823519811034,20,,,dw-common-public-b10-v1-w3-p505-b10-Common2,,505,0,77298,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,84.07433661352843,3,Proteomics/world3,77702,0.6,10,1,10,,9fdef303ed952be227fe1554780a3e72fea2eb5d2f2b0eca4027e52c09c50bc3
,,Public2,DW,10,,,DW_Proteomics,378,10,Normal,10,54.058779758401215,20,,,dw-common-public-b10-v1-w3-p505-b10-Public2,,505,0,77103,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,82.72609341703355,3,Proteomics/world3,77481,0.8,10,1,10,,65b473ae48775b3d381b6a46f40a22dc4e016fee738e48f71d59fa737a5519ba
,,Common2,DW,10,,,DW_Proteomics,410,10,Normal,10,55.63033816032112,20,,,dw-common-public-b10-v1-w4-p505-b10-Common2,,505,0,79484,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,83.10107498057187,4,Proteomics/world4,79894,0.3,10,1,10,,cfeef5ae8a2453f1d07b975f88d9f2e2e02614a9d06587a4dd190477c861f1bc
,,Public2,DW,10,,,DW_Proteomics,394,10,Normal,10,54.98885474540293,20,,,dw-common-public-b10-v1-w4-p505-b10-Public2,,505,0,77915,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,82.37316034641117,4,Proteomics/world4,78309,0.4,10,1,10,,e6e082c2ddf41dabb3778fb37a0d25e25fbb48a56e0634ad41522ba839c21a51
,,Common2,DW,10,,,DW_Proteomics,391,10,Normal,10,54.34536825027317,20,,,dw-common-public-b10-v1-w3-p506-b10-Common2,,506,0,76494,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,82.0863788742572,3,Proteomics/world3,76885,0.8,10,1,10,,409adc369d1bd9fae5c9a93b751233edfe02f892808ee8ff8aa57cde72c58b5d
,,Public2,DW,10,,,DW_Proteomics,394,10,Normal,10,54.2676034104079,20,,,dw-common-public-b10-v1-w3-p506-b10-Public2,,506,0,77117,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,82.00825605727732,3,Proteomics/world3,77511,0.6,10,1,10,,b9e3af78188c3bf04745ed8b3f09d164dc2cfc62fe8126dfc104ccd4af2d6be8
,,Common2,DW,10,,,DW_Proteomics,356,10,Normal,10,51.693926136009395,20,,,dw-common-public-b10-v1-w4-p506-b10-Common2,,506,0,73069,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,79.32075158692896,4,Proteomics/world4,73425,0.5,10,1,10,,12eb9729c7ed516761bb4f4ccb4d0ebe8f2ec1b47ba4d0433098088af562e6ed
,,Public2,DW,10,,,DW_Proteomics,366,10,Normal,10,50.86828237399459,20,,,dw-common-public-b10-v1-w4-p506-b10-Public2,,506,0,78283,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,81.44346975442022,4,Proteomics/world4,78649,0.4,10,1,10,,9df39d7773a964b694fcbbc197ac3e44db7f61aa35aee1c535553284d6854b72
,,Common2,DW,10,,,DW_Proteomics,369,10,Normal,10,54.088463343679905,20,,,dw-common-public-b10-v1-w3-p507-b10-Common2,,507,0,74589,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.55559459794313,3,Proteomics/world3,74958,0.8,10,1,10,,518ae92fa69e57cd2e1a5dc4104b91914b8b1540eb77be062d83c775d9b358c5
,,Public2,DW,10,,,DW_Proteomics,403,10,Normal,10,55.21413751877844,20,,,dw-common-public-b10-v1-w3-p507-b10-Public2,,507,0,78457,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.91788552608341,3,Proteomics/world3,78860,0.4,10,1,10,,a69848ee1af6d144b6adcf7458921028483818313b07367e4c3e751f6403a52e
,,Common2,DW,10,,,DW_Proteomics,385,10,Normal,10,54.977282603271306,20,,,dw-common-public-b10-v1-w4-p507-b10-Common2,,507,0,78665,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.20616560429335,4,Proteomics/world4,79050,0.3,10,1,10,,609a3c321e914d6686918267c1f3985b35dd5f3b09188dc3e56e4256e20e60cb
,,Public2,DW,10,,,DW_Proteomics,385,10,Normal,10,54.79617748595774,20,,,dw-common-public-b10-v1-w4-p507-b10-Public2,,507,0,78841,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,82.92371098510921,4,Proteomics/world4,79226,0.3,10,1,10,,4e9577e93f6b8fba08540b863903754e23b501902199234b957a6ce94a645491
,,Common2,DW,10,,,DW_Proteomics,419,10,Normal,10,56.2485824348405,20,,,dw-common-public-b10-v1-w3-p508-b10-Common2,,508,0,79561,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,84.32511426135898,3,Proteomics/world3,79980,0.1,10,1,10,,a0dcab02a083655019e60b6161daf1353fac383c9a07ade8adbe8e12c4cd8107
,,Public2,DW,10,,,DW_Proteomics,419,10,Normal,10,55.342429217882454,20,,,dw-common-public-b10-v1-w3-p508-b10-Public2,,508,0,79561,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,84.09139551967382,3,Proteomics/world3,79980,0.1,10,1,10,,f01dbaee03bc9b08984fc2522bedba30bdfb8d051fc12737e6b673037fd22d8e
,,Common2,DW,10,,,DW_Proteomics,401,10,Normal,10,53.62161723058671,20,,,dw-common-public-b10-v1-w4-p508-b10-Common2,,508,0,77946,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,82.08612758200616,4,Proteomics/world4,78347,0.3,10,1,10,,96e78af7b9e0fa515fa75eab8210d3121974cc91decc5d18d3a192636c9cb51b
,,Public2,DW,10,,,DW_Proteomics,411,10,Normal,10,53.298236223869026,20,,,dw-common-public-b10-v1-w4-p508-b10-Public2,,508,0,74573,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,81.06391721405089,4,Proteomics/world4,74984,0.7,10,1,10,,4a772658722041621f338e97527b5de49f71bc63b2e4201937d7be508aa2e6f9
,,Common2,DW,10,,,DW_Proteomics,416,10,Normal,10,56.23274434544146,20,,,dw-common-public-b10-v1-w3-p509-b10-Common2,,509,0,78947,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,86.45165056362748,3,Proteomics/world3,79363,0.4,10,1,10,,a4b355c0ab61f0a87443ec3df64aad54c0f395f1a422c2482fb0dd11b37dcdc9
,,Public2,DW,10,,,DW_Proteomics,415,10,Normal,10,54.479836927726865,20,,,dw-common-public-b10-v1-w3-p509-b10-Public2,,509,0,74625,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,84.35064015071839,3,Proteomics/world3,75040,0.7,10,1,10,,622f8f2dc57f5efe4b8e5d1190cf01f9dd888b23f7a9509270b665b532377714
,,Common2,DW,10,,,DW_Proteomics,396,10,Normal,10,54.28942564316094,20,,,dw-common-public-b10-v1-w4-p509-b10-Common2,,509,0,75472,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.71362939570099,4,Proteomics/world4,75868,0.8,10,1,10,,8057dcab7cefee4140c8a699c38983b8346f7d8972df1bff78d89e3985422836
,,Public2,DW,10,,,DW_Proteomics,400,10,Normal,10,54.611457106657326,20,,,dw-common-public-b10-v1-w4-p509-b10-Public2,,509,0,74571,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.62592437490821,4,Proteomics/world4,74971,0.7,10,1,10,,2e6f337d07c7b8c8d472e37022823b27f349fb755410129df53d6a6439a97221
,,Common2,DW,10,,,DW_Proteomics,405,10,Normal,10,55.151717487722635,20,,,dw-common-public-b10-v1-w3-p510-b10-Common2,,510,0,79561,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,83.4904661718756,3,Proteomics/world3,79966,0.1,10,1,10,,9fc5d6f3851f6223c0767d1906dfa7423b410fe89e654bba89bd5a1b423cbf21
,,Public2,DW,10,,,DW_Proteomics,440,10,Normal,10,56.043785544112325,20,,,dw-common-public-b10-v1-w3-p510-b10-Public2,,510,0,77849,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,84.32950251549482,3,Proteomics/world3,78289,0.8,10,1,10,,29331d23794c5afe0af90cf16b5d530484ccfd885a8dd5ff07b8f4f91007b4b2
,,Common2,DW,10,,,DW_Proteomics,375,10,Normal,10,54.92862939275801,20,,,dw-common-public-b10-v1-w4-p510-b10-Common2,,510,0,78536,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,82.6716618090868,4,Proteomics/world4,78911,0.3,10,1,10,,8a8ae3c50c9fb8a7bf5d95019680e320332a3fc012fc5b3a480bebf508c50f14
,,Public2,DW,10,,,DW_Proteomics,371,10,Normal,10,51.3147832788527,20,,,dw-common-public-b10-v1-w4-p510-b10-Public2,,510,0,78709,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,81.83088500611484,4,Proteomics/world4,79080,0.3,10,1,10,,ed3a76b33d6702e1c1cc2ad22d52016f42135a1ad77095393beecc7f1d100440
,,Common2,DW,20,,,DW_Proteomics,753,20,Normal,20,108.06559824477881,40,,,dw-common-public80-v1-w3-p501-b20-Common2,,501,0,168016,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,138.2547271642834,3,Proteomics/world3,168769,0.05,20,1,20,,d4572cd4d490253874588259d33c793fcbda12a6dd7cc9860e22c947bcbd2c5a
,,Public2,DW,20,,,DW_Proteomics,753,20,Normal,20,107.64919483661652,40,,,dw-common-public80-v1-w3-p501-b20-Public2,,501,0,168016,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,138.3405177174136,3,Proteomics/world3,168769,0.05,20,1,20,,34607c754d60854ea18bcfda89024402f4da70e5ab146196c9f6594a83331c00
,,Common2,DW,20,,,DW_Proteomics,798,20,Normal,20,107.75277949683368,40,,,dw-common-public80-v1-w4-p501-b20-Common2,,501,0,164231,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,137.323815128766,4,Proteomics/world4,165029,0.45,20,1,20,,95a7f69f909e1ba64bd5b8cbf7002465111a40bd3ee499f752d4d4f4064a27a4
,,Public2,DW,20,,,DW_Proteomics,809,20,Normal,20,107.98796924296767,40,,,dw-common-public80-v1-w4-p501-b20-Public2,,501,0,164788,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,137.60490332823247,4,Proteomics/world4,165597,0.4,20,1,20,,339de809cf7be644bb6357be4ca629218bf2d764d74f6a3c4fe876d2a73da81e
,,Common2,DW,20,,,DW_Proteomics,770,20,Normal,20,107.45021473243833,40,,,dw-common-public80-v1-w3-p502-b20-Common2,,502,0,167125,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,137.18692078907043,3,Proteomics/world3,167895,0.2,20,1,20,,804f45733543f67b7f99ffd1526e28820c2d58a9fb5a326821c724a520e85b3a
,,Public2,DW,20,,,DW_Proteomics,843,20,Normal,20,104.61025993525982,40,,,dw-common-public80-v1-w3-p502-b20-Public2,,502,0,158015,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,134.04703031480312,3,Proteomics/world3,158858,0.7,20,1,20,,72430d1b4c12bfd988372d9939e100413446dda754cd508be73cd00a288ebede
,,Common2,DW,20,,,DW_Proteomics,820,20,Normal,20,105.15531925670803,40,,,dw-common-public80-v1-w4-p502-b20-Common2,,502,0,152440,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,133.72702049650252,4,Proteomics/world4,153260,0.65,20,1,20,,b669ae45d6f6de653a278cc611e9e7a0098f918a3b1fb2eba6d8317fdb8c1b71
,,Public2,DW,20,,,DW_Proteomics,754,20,Normal,20,104.9822025615722,40,,,dw-common-public80-v1-w4-p502-b20-Public2,,502,0,159622,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,133.9075412619859,4,Proteomics/world4,160376,0.35,20,1,20,,035b71d110e35cf5028ea808dd3d4594a3b605a696de23a1a353bfb5237c15db
,,Common2,DW,20,,,DW_Proteomics,825,20,Normal,20,103.2853862028569,40,,,dw-common-public80-v1-w3-p503-b20-Common2,,503,0,153231,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,131.55901025049388,3,Proteomics/world3,154056,0.85,20,1,20,,a33aeb0edb9267a21e53bc8e85af3182562ef7016e45c77ab3b0abcddbfbb2dc
,,Public2,DW,20,,,DW_Proteomics,768,20,Normal,20,103.37823795154691,40,,,dw-common-public80-v1-w3-p503-b20-Public2,,503,0,155959,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,131.3321584770456,3,Proteomics/world3,156727,0.6,20,1,20,,acdaa8be82120f1ed0f205545d38336c97084690a61c62ae55ff2d700296ee0a
,,Common2,DW,20,,,DW_Proteomics,857,20,Normal,20,104.13175838347524,40,,,dw-common-public80-v1-w4-p503-b20-Common2,,503,0,150445,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,131.83299118746072,4,Proteomics/world4,151302,0.95,20,1,20,,ff0a3e7d65b5931b4a46efa5ca865dac22f15d56514251bbc28e9d68545b5530
,,Public2,DW,20,,,DW_Proteomics,804,20,Normal,20,101.16706816293299,40,,,dw-common-public80-v1-w4-p503-b20-Public2,,503,0,150669,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.25,0,129.39136910811067,4,Proteomics/world4,151473,0.95,20,1,20,,9775efb1095606e2d84f0263d5479c63b03111e10340fdf43c1cc83a53018309
,,Common2,DW,20,,,DW_Proteomics,742,20,Normal,20,105.09857026580721,40,,,dw-common-public80-v1-w3-p504-b20-Common2,,504,0,165472,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,132.59614682849497,3,Proteomics/world3,166214,0.15,20,1,20,,608e1deba5faa5d31b53356d3507e01bd4c0eb41979b5c298dd3bddf34f5e58a
,,Public2,DW,20,,,DW_Proteomics,771,20,Normal,20,100.2295440537855,40,,,dw-common-public80-v1-w3-p504-b20-Public2,,504,0,153576,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,128.84730826877058,3,Proteomics/world3,154347,0.8,20,1,20,,d8b69af129cd95b0c138e09bafdb12784136e14754a8b4097af4312735722a6d
,,Common2,DW,20,,,DW_Proteomics,772,20,Normal,20,99.86743186227977,40,,,dw-common-public80-v1-w4-p504-b20-Common2,,504,0,154820,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,128.28775475732982,4,Proteomics/world4,155592,0.75,20,1,20,,36b97a2222239fad7cc8788e7bcc976a9f46842d089348026392e3e0523391b4
,,Public2,DW,20,,,DW_Proteomics,753,20,Normal,20,97.55361769068986,40,,,dw-common-public80-v1-w4-p504-b20-Public2,,504,0,149972,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,127.98737427499145,4,Proteomics/world4,150725,0.6,20,1,20,,5b4c3085733c7df8749207ef5303cd9a1dbdd84bbde633d470824f5dd4e451da
,,Common2,DW,20,,,DW_Proteomics,748,20,Normal,20,106.66388371307403,40,,,dw-common-public80-v1-w3-p505-b20-Common2,,505,0,165526,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,136.77216759044677,3,Proteomics/world3,166274,0.2,20,1,20,,1303c10a43eff514f07b03a348e3e5d86ce417fa77b41320124147053779db5f
,,Public2,DW,20,,,DW_Proteomics,781,20,Normal,20,104.61457665637136,40,,,dw-common-public80-v1-w3-p505-b20-Public2,,505,0,161824,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,135.18000589311123,3,Proteomics/world3,162605,0.55,20,1,20,,0c423748ca62fdf79f03cb3a431291f26b8645e8d52d522c9b1faf2c127435e7
,,Common2,DW,20,,,DW_Proteomics,764,20,Normal,20,100.59887851774693,40,,,dw-common-public80-v1-w4-p505-b20-Common2,,505,0,146798,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,130.83645062614232,4,Proteomics/world4,147562,0.95,20,1,20,,3288a31af214c002998aa9c9e26480282560914c79ad0f2ec6a551719dd1b2ec
,,Public2,DW,20,,,DW_Proteomics,777,20,Normal,20,101.5877570528537,40,,,dw-common-public80-v1-w4-p505-b20-Public2,,505,0,149980,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,131.9074591016397,4,Proteomics/world4,150757,0.75,20,1,20,,cbbd0f1b4217b7b6c0dafe3c6a729037310d4e0310a1bbfc75ee01d8f9b011f2
,,Common2,DW,20,,,DW_Proteomics,905,20,Normal,20,106.08950166869909,40,,,dw-common-public80-v1-w3-p506-b20-Common2,,506,0,156173,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,134.87661497108638,3,Proteomics/world3,157078,0.75,20,1,20,,b021f029696332b5e53c5bc9a3cc449b397ad61f96db74c672fb608253b71aa6
,,Public2,DW,20,,,DW_Proteomics,861,20,Normal,20,104.4202959118411,40,,,dw-common-public80-v1-w3-p506-b20-Public2,,506,0,156051,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,134.15550926234573,3,Proteomics/world3,156912,0.75,20,1,20,,f6010f2389b0f4dbbcc73cde278c1ea409114fc2c66912f113adcb3c9fbdb413
,,Common2,DW,20,,,DW_Proteomics,725,20,Normal,20,102.77833444438875,40,,,dw-common-public80-v1-w4-p506-b20-Common2,,506,0,160928,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,132.0582928499207,4,Proteomics/world4,161653,0.3,20,1,20,,90799fc6d0207762563329ab6192242dde132bd525e1c60e7eb0fb9322e9b922
,,Public2,DW,20,,,DW_Proteomics,731,20,Normal,20,97.81330247968435,40,,,dw-common-public80-v1-w4-p506-b20-Public2,,506,0,160346,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,128.39416721183807,4,Proteomics/world4,161077,0.3,20,1,20,,f2d7e8e5c49e9788247315b720d49fbdd9cf8881f162d720356e72283317fc52
,,Common2,DW,20,,,DW_Proteomics,791,20,Normal,20,107.13468947634101,40,,,dw-common-public80-v1-w3-p507-b20-Common2,,507,0,168745,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,135.74655857030302,3,Proteomics/world3,169536,0.1,20,1,20,,dcd89b190109c5a1d345fbc63702a9a75121971b71da193a0891490c6cd721c2
,,Public2,DW,20,,,DW_Proteomics,805,20,Normal,20,107.5078783519566,40,,,dw-common-public80-v1-w3-p507-b20-Public2,,507,0,167978,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,135.46385114919394,3,Proteomics/world3,168783,0.2,20,1,20,,3361b98179aed5570b296f8e86337f584204f23db6a18d280902589b6574e889
,,Common2,DW,20,,,DW_Proteomics,750,20,Normal,20,105.11768952570856,40,,,dw-common-public80-v1-w4-p507-b20-Common2,,507,0,164553,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.0,0,132.68568621389568,4,Proteomics/world4,165303,0.15,20,1,20,,dcb2780581fa065913cd75a06fb2c70152a0d2e9294351c1749f0b995811db27
,,Public2,DW,20,,,DW_Proteomics,809,20,Normal,20,108.26250107213855,40,,,dw-common-public80-v1-w4-p507-b20-Public2,,507,0,164915,legacy_agent_attempts_parse_rejection_does_not_tick,,,accepted,,Proteomics,0.125,0,135.1881744209677,4,Proteomics/world4,165724,0.3,20,1,20,,9abab3b38ffe6f2d512bf49e156b6dd6c887cb83e32f8c24420fdcc085f21901
